project_id	workflow	experimental_strategy	aliquot	reason
TCGA-LUSC	MuSE	WXS	TCGA-21-1077-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-21-1078-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-21-1081-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-21-1082-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-21-1083-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-0940-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-0944-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1000-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1002-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1005-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1011-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1012-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-22-1016-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-34-2596-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-34-2600-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-34-2604-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-43-2576-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-43-2578-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-43-2581-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-56-1622-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2695-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2698-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2707-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2708-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2710-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2711-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2712-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2713-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2714-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2715-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2716-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2722-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2723-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2724-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-60-2726-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2759-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2763-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2765-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2766-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2769-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2780-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE	WXS	TCGA-66-2786-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1070-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1071-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1076-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1077-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1078-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1081-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1082-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-21-1083-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-0940-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-0944-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1000-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1002-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1005-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1011-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1012-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-22-1016-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-34-2596-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-34-2600-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-34-2604-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-43-2576-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-43-2578-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-43-2581-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-56-1622-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2695-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2698-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2707-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2708-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2710-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2711-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2712-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2713-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2714-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2715-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2716-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2722-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2723-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2724-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-60-2726-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2759-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2763-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2765-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2766-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2769-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2780-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuSE Annotation	WXS	TCGA-66-2786-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1070-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1071-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1076-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1077-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1078-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1081-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1082-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-21-1083-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-0940-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-0944-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1000-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1002-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1005-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1011-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1012-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-22-1016-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-34-2596-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-34-2600-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-34-2604-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-43-2576-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-43-2578-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-43-2581-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-56-1622-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2695-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2698-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2707-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2708-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2710-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2711-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2712-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2713-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2714-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2715-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2716-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2720-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2721-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2722-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2723-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2724-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-60-2726-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2759-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2763-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2765-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2766-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2769-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2780-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2781-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2	WXS	TCGA-66-2786-11A-01W-0878-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1070-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1071-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1076-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1077-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1078-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1081-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1082-10B-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-21-1083-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-0940-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-0944-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1000-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1002-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1005-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1011-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1012-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-22-1016-11A-01W-0782-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-34-2596-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-34-2600-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-34-2604-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-43-2576-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-43-2578-11A-01W-0877-08	Unpaired Aliquots
TCGA-LUSC	MuTect2 Annotation	WXS	TCGA-43-2581-11A-01W-0877-08	Unpaired Aliquots
